Instrument,Date,SourceDate,LookbackDays,REF_PE,PE_trial,REF_PCF,PCF_MktCap_div_OpCF,PCF_Price_div_CFPS_Act,PCF_Price_div_OpCFPS
A2.MI,2018-05-31,2018-05-31,0,9.646558597,15.071621341083663,5.222707764,5.240758597009217,,5.201077141603689
A2.MI,2018-06-30,2018-06-29,1,9.865798565,15.414158189744656,5.341405667,5.359866746941244,,5.319283440276501
A2.MI,2018-07-31,2018-07-31,0,10.440473027,11.730238113010374,5.652538051,4.504447065695792,,4.470340740808777
A2.MI,2018-08-31,2018-08-31,0,9.494198346,11.05471374188251,4.431549871,4.2450436552946025,,4.212901455385174
A2.MI,2018-09-30,2018-09-28,2,9.583947689,11.1592147495708,4.473441632,4.285172359666056,,4.252726317218659
A2.MI,2018-10-31,2018-10-31,0,9.131995641,10.632977532283347,4.262486693,4.083095669795517,,4.0521796915571775
A2.MI,2018-11-30,2018-11-30,0,9.830643027,11.27636970708757,3.469073951,4.259375335427264,,4.227124620325704
A2.MI,2018-12-31,2018-12-28,3,10.402884361,11.932766732432842,3.671008605,4.507313401722315,,4.473185373796883
A2.MI,2019-01-31,2019-01-31,0,10.531886743,12.080740628319926,3.716531446,4.563206954239698,,4.528655717064953
A2.MI,2019-02-28,2019-02-28,0,10.306959513,11.82273486113219,3.637158287,4.465751529337594,,4.431938195469344
A2.MI,2019-03-31,2019-03-29,2,10.760121725,12.342540597966307,3.797071858,4.662095547155078,,4.626795555154614
A2.MI,2019-04-30,2019-04-30,0,9.857105054,13.171852899575672,3.478411969,4.554174500224381,,4.5196916540878
A2.MI,2019-05-31,2019-05-31,0,17.725285402,17.558950914340713,4.478428258,4.460951465152683,,4.427174475933654
A2.MI,2019-06-30,2019-06-28,2,18.532912315,18.358999037536094,4.682481344,4.664208246538537,,4.628892257810727
A2.MI,2019-07-31,2019-07-31,0,19.188729658,19.008662175168432,4.848178587,4.829258866009747,,4.792693163395117
A2.MI,2019-08-31,2019-08-30,1,21.997523731,21.955238226005765,5.049914857,5.175119357358471,,5.1359349026280885
A2.MI,2019-09-30,2019-09-30,0,23.166873022,23.122339695180553,5.318359361,5.450219510814039,,5.408952080066104
A2.MI,2019-10-31,2019-10-31,0,24.748933829,24.70135932994645,5.681548985,5.822413836077479,,5.778328261305774
A2.MI,2019-11-30,2019-11-29,1,20.654409096,21.383844708829052,6.797250013,5.526276612063533,,5.484433299710733
A2.MI,2019-12-31,2019-12-30,1,20.224990928,20.939261114589854,6.655930906,5.4113818420909094,,5.370408478545444
A2.MI,2020-01-31,2020-01-31,0,21.803556308,22.573575453976204,7.175427906,5.833741489455061,,5.7895701450826325
A2.MI,2020-02-29,2020-02-28,1,19.045603,19.71822166562304,6.267800964,5.292660256047747,,5.252585816815446
A2.MI,2020-03-31,2020-03-31,0,13.705092537,8.27248831775701,4.510268969,3.808564033091202,,3.7797267262317567
A2.MI,2020-04-30,2020-04-30,0,9.956727302,9.071991822429906,5.560906867,4.176646788275204,,4.1450224689699535
A2.MI,2020-05-31,2020-05-29,2,9.795069095,8.488704409363091,5.672422835,4.193454220018766,,4.161702639871241
A2.MI,2020-06-30,2020-06-30,0,9.89714196,8.577163854109962,5.731534255,4.237153542552039,,4.205071084214588
A2.MI,2020-07-31,2020-07-31,0,9.528109296,8.856371332652168,5.517823735,5.035470931972835,,4.997343853319202
A2.MI,2020-08-31,2020-08-31,0,10.060047709,8.92570427674792,14.138535623,5.074891594398662,,5.036466034288739
A2.MI,2020-09-30,2020-09-30,0,10.19988484,9.049773755656108,14.335064736,5.145433832423841,,5.106474147602646
A2.MI,2020-10-31,2020-10-30,1,8.978366373,7.965990366369872,12.618325129,4.529226635556953,,4.494932687184103
A2.MI,2020-11-30,2020-11-30,0,11.069727155,9.787103691223772,12.023582414,5.303116482127153,,5.2629628714807914
A2.MI,2020-12-31,2020-12-30,1,11.299263751,9.9900444172155,12.272897699,5.413079382578146,,5.372093165764235
A2.MI,2021-01-31,2021-01-29,2,11.606756172,10.261908408638384,12.6068861,5.560388173748344,,5.518286578860924
A2.MI,2021-02-28,2021-02-26,2,12.078822001,10.679277071527034,13.119628855,5.786538289770198,,5.742724353896685
A2.MI,2021-03-31,2021-03-31,0,13.443048939,13.204015654245364,14.601408378,5.693523407381734,,5.650413752355965
A2.MI,2021-04-30,2021-04-30,0,13.672268908,13.842096307639952,8.538085236,5.968661458640504,,5.923468540646363
A2.MI,2021-05-31,2021-05-31,0,13.456391688,14.095481530343008,6.037995007,6.271313315025164,,6.223828807765801
A2.MI,2021-06-30,2021-06-30,0,13.570528967,14.21503957783641,6.089209355,6.324506671601874,,6.276619400168611
A2.MI,2021-07-31,2021-07-30,1,14.093986146,14.920833333333334,6.32408895,4.416903069660228,,4.3764009737937615
A2.MI,2021-08-31,2021-08-31,0,10.421335724,15.500000000000002,5.798212751,4.588349460803149,,4.546275236669308
A2.MI,2021-09-30,2021-09-30,0,9.947893321,14.795833333333334,5.534799323,4.379900251427953,,4.339737463820621
A2.MI,2021-10-31,2021-10-29,2,10.18601524,15.15,5.667285367,4.484741569752748,,4.443617408744517
A2.MI,2021-11-30,2021-11-30,0,9.799693582,14.391666666666667,5.577863313,4.260257805810236,,4.2211921149074705
A2.MI,2021-12-31,2021-12-30,1,9.759972763,14.333333333333334,5.555254718,4.242989823968504,,4.204082476920005
A2.MI,2022-01-31,2022-01-31,0,9.530159451,13.995833333333334,5.424447848,4.143082214741339,,4.1050909999925285
A2.MI,2022-02-28,2022-02-28,0,9.062021222,13.308333333333334,5.15798941,3.93956671446378,,3.9034416951402604
A2.MI,2022-03-31,2022-03-31,0,8.820859105,9.715625,5.020722941,3.4836203527156657,,3.420406120381796
A2.MI,2022-04-30,2022-04-29,1,9.902912621,10.2,4.504758953,3.657297147399134,,3.5909313531444775
A2.MI,2022-05-31,2022-05-31,0,11.675259658,9.765625,9.031668811,3.5015482799087985,,3.4380087250540727
A2.MI,2022-06-30,2022-06-30,0,9.056265411,7.574999999999999,7.005684863,2.7160809697596493,,2.666794607849943
A2.MI,2022-07-31,2022-07-29,2,9.385040723,7.85,7.260016657,3.5290843299659196,,3.4732354155219913
A2.MI,2022-08-31,2022-08-31,0,7.661511087,6.996874999999999,4.303420193,3.1455492893286907,,3.0957699424178893
A2.MI,2022-09-30,2022-09-30,0,6.84232138,6.24875,3.843286743,2.8092185613852827,,2.7647617583112156
A2.MI,2022-10-31,2022-10-31,0,7.678620312,7.0125,4.313030332,3.1525737406224215,,3.1026832294710784
A2.MI,2022-11-30,2022-11-30,0,8.73939228,7.981249999999999,4.908858943,3.588089720833184,,3.531307026768776
A2.MI,2022-12-31,2022-12-30,1,7.313204887,7.781250000000001,5.478184087,3.4981767442735423,,3.4428169524879615
A2.MI,2023-01-31,2023-01-31,0,8.100328947,8.61875,6.0678039,3.8746873336170315,,3.813369138538874
A2.MI,2023-02-28,2023-02-28,0,8.19725094,10.734615384615385,6.14040634,3.921048712155596,,3.858996833089919
A2.MI,2023-03-31,2023-03-31,0,8.634868421,11.307692307692307,6.468217356,2.9483807664468626,,2.948380766446865
A2.MI,2023-04-30,2023-04-28,2,9.398496241,12.307692307692308,7.040236578,3.209121922663252,,3.2091219226632544
A2.MI,2023-05-31,2023-05-31,0,9.91799077396207,11.907692307692308,3.063636999,3.10482546017669,,3.1048254601766985
A2.MI,2023-06-30,2023-06-30,0,10.7188621219887,12.86923076923077,3.311023707,3.355538110384763,,3.3555381103847655
A2.MI,2023-07-31,2023-07-31,0,11.1192977960021,13.35,3.434717061,3.078797909531993,,3.0787979095319957
A2.MI,2023-08-31,2023-08-31,0,15.8387039026137,13.611538461538462,3.786663858,3.13911431916846,,3.1391143191684625
A2.MI,2023-09-30,2023-09-29,1,15.0912996777658,12.969230769230768,3.60797697884017,2.9909843131494904,,2.9909843131494926
A2.MI,2023-10-31,2023-10-31,0,15.8521303258145,13.623076923076923,3.7898738016168,3.141775337240657,,3.141775337240659
A2.MI,2023-11-30,2023-11-30,0,17.1222771847609,15.176923076923076,3.91464351584611,3.5001257709631934,,3.5001257709631965
A2.MI,2023-12-31,2023-12-29,2,16.1329514883277,14.299999999999999,3.68845529445409,3.297888397476217,,3.29788839747622
A2.MI,2024-01-31,2024-01-31,0,15.9724030200469,14.157692307692308,3.65174931115801,3.2650691745857814,,3.26506917458579
A2.MI,2024-02-29,2024-02-29,0,14.5795365790159,12.923076923076922,3.33330010472451,2.9803402408606967,,2.9803402408607043
A2.MI,2024-03-31,2024-03-28,3,14.523127657728,8.3675,3.32040340789075,2.9688091625478426,,2.9688091625478505
A2.MI,2024-04-30,2024-04-30,0,16.1025774537881,9.2775,3.68151091923591,3.291679355307752,,3.29167935530776
A2.MI,2024-05-31,2024-05-31,0,7.74792143631763,9.645,5.48400569812432,4.503259522602832,,4.503259522602831
A2.MI,2024-06-30,2024-06-28,2,7.4687713379122,9.2975,5.28642228909392,4.341011447527198,,4.3410114475271975
A2.MI,2024-07-31,2024-07-31,0,7.8603847853155,9.785,5.56360764708621,4.568625653568554,,4.568625653568554
A2.MI,2024-08-31,2024-08-30,1,7.42527907814188,10.309999999999999,5.35659260462189,4.258438155025709,,4.258438155025701
A2.MI,2024-09-30,2024-09-30,0,7.46849117752971,10.37,5.38776579145771,4.283220530321681,,4.28322053032168
A2.MI,2024-10-31,2024-10-31,0,7.56211739287,10.5,5.45530769626866,4.336915676796308,,4.336915676796301
A2.MI,2024-11-30,2024-11-29,1,7.04722332146155,10.684999999999999,4.93732933403319,4.413328000625577,,4.413328000625569
A2.MI,2024-12-31,2024-12-30,1,7.07360506529482,10.725,4.95581255100664,4.429849584156229,,4.429849584156222
A2.MI,2025-01-31,2025-01-31,0,7.535285582377,11.425,5.27926884804204,4.71897729594265,,4.718977295942643
A2.MI,2025-02-28,2025-02-28,0,7.21870465637779,10.945,5.05747024436062,4.520718293574818,,4.520718293574811
A2.MI,2025-03-31,2025-03-31,0,7.33742250362749,8.24074074074074,5.14064472074115,4.595065419462749,,4.595065419462748
A2.MI,2025-04-30,2025-04-30,0,8.11849595706878,8.292592592592591,6.15853811694732,4.807796377795058,,4.807796377795059
A2.MI,2025-05-31,2025-05-30,1,8.65217061898629,8.459259259259259,4.67072823281201,4.904424710533242,,4.9044247105332355
A2.MI,2025-06-30,2025-06-30,0,8.65595878475642,8.462962962962964,4.67277321014687,4.906572006816313,,4.906572006816306
A2.MI,2025-07-31,2025-07-31,0,8.08015758769604,7.8999999999999995,4.3619366552487,4.580182971789582,,4.580182971789576
A2.MI,2025-08-31,2025-08-29,2,8.31752178121975,7.955555555555556,4.67649793953857,3.8062672709253396,,3.8059407342235363
A2.MI,2025-09-30,2025-09-30,0,8.62342691190707,8.248148148148147,4.84849204439125,3.946255685451923,,3.9459171392531727
A2.MI,2025-10-31,2025-10-31,0,9.7812197483059,9.355555555555554,5.49945707415011,4.4880949201172005,,4.4757012544919235
A2.MI,2025-11-30,2025-11-28,2,10.087663031858,8.737037037037036,5.08638922810943,4.18016037807862,,4.179801765378642
A2.MI,2025-12-31,2025-12-30,1,9.87812700449006,8.555555555555555,4.98073722633861,4.093332120967195,,4.092980957195702
AAF.L,2010-01-31,,,,,,,,
AAF.L,2010-02-28,,,,,,,,
AAF.L,2010-03-31,,,,,,,,
AAF.L,2010-04-30,,,,,,,,
AAF.L,2010-05-31,,,,,,,,
AAF.L,2010-06-30,,,,,,,,
AAF.L,2010-07-31,,,,,,,,
AAF.L,2010-08-31,,,,,,,,
AAF.L,2010-09-30,,,,,,,,
AAF.L,2010-10-31,,,,,,,,
AAF.L,2010-11-30,,,,,,,,
AAF.L,2010-12-31,,,,,,,,
AAF.L,2011-01-31,,,,,,,,
AAF.L,2011-02-28,,,,,,,,
AAF.L,2011-03-31,,,,,,,,
AAF.L,2011-04-30,,,,,,,,
AAF.L,2011-05-31,,,,,,,,
AAF.L,2011-06-30,,,,,,,,
AAF.L,2011-07-31,,,,,,,,
AAF.L,2011-08-31,,,,,,,,
AAF.L,2011-09-30,,,,,,,,
AAF.L,2011-10-31,,,,,,,,
AAF.L,2011-11-30,,,,,,,,
AAF.L,2011-12-31,,,,,,,,
AAF.L,2012-01-31,,,,,,,,
AAF.L,2012-02-29,,,,,,,,
AAF.L,2012-03-31,,,,,,,,
AAF.L,2012-04-30,,,,,,,,
AAF.L,2012-05-31,,,,,,,,
AAF.L,2012-06-30,,,,,,,,
AAF.L,2012-07-31,,,,,,,,
AAF.L,2012-08-31,,,,,,,,
AAF.L,2012-09-30,,,,,,,,
AAF.L,2012-10-31,,,,,,,,
AAF.L,2012-11-30,,,,,,,,
AAF.L,2012-12-31,,,,,,,,
AAF.L,2013-01-31,,,,,,,,
AAF.L,2013-02-28,,,,,,,,
AAF.L,2013-03-31,,,,,,,,
AAF.L,2013-04-30,,,,,,,,
AAF.L,2013-05-31,,,,,,,,
AAF.L,2013-06-30,,,,,,,,
AAF.L,2013-07-31,,,,,,,,
AAF.L,2013-08-31,,,,,,,,
AAF.L,2013-09-30,,,,,,,,
AAF.L,2013-10-31,,,,,,,,
AAF.L,2013-11-30,,,,,,,,
AAF.L,2013-12-31,,,,,,,,
AAF.L,2014-01-31,,,,,,,,
AAF.L,2014-02-28,,,,,,,,
AAF.L,2014-03-31,,,,,,,,
AAF.L,2014-04-30,,,,,,,,
AAF.L,2014-05-31,,,,,,,,
AAF.L,2014-06-30,,,,,,,,
AAF.L,2014-07-31,,,,,,,,
AAF.L,2014-08-31,,,,,,,,
AAF.L,2014-09-30,,,,,,,,
AAF.L,2014-10-31,,,,,,,,
AAF.L,2014-11-30,,,,,,,,
AAF.L,2014-12-31,,,,,,,,
AAF.L,2015-01-31,,,,,,,,
AAF.L,2015-02-28,,,,,,,,
AAF.L,2015-03-31,,,,,,,,
AAF.L,2015-04-30,,,,,,,,
AAF.L,2015-05-31,,,,,,,,
AAF.L,2015-06-30,,,,,,,,
AAF.L,2015-07-31,,,,,,,,
AAF.L,2015-08-31,,,,,,,,
AAF.L,2015-09-30,,,,,,,,
AAF.L,2015-10-31,,,,,,,,
AAF.L,2015-11-30,,,,,,,,
AAF.L,2015-12-31,,,,,,,,
AAF.L,2016-01-31,,,,,,,,
AAF.L,2016-02-29,,,,,,,,
AAF.L,2016-03-31,,,,,,,,
AAF.L,2016-04-30,,,,,,,,
AAF.L,2016-05-31,,,,,,,,
AAF.L,2016-06-30,,,,,,,,
AAF.L,2016-07-31,,,,,,,,
AAF.L,2016-08-31,,,,,,,,
AAF.L,2016-09-30,,,,,,,,
AAF.L,2016-10-31,,,,,,,,
AAF.L,2016-11-30,,,,,,,,
AAF.L,2016-12-31,,,,,,,,
AAF.L,2017-01-31,,,,,,,,
AAF.L,2017-02-28,,,,,,,,
AAF.L,2017-03-31,,,,,,,,
AAF.L,2017-04-30,,,,,,,,
AAF.L,2017-05-31,,,,,,,,
AAF.L,2017-06-30,,,,,,,,
AAF.L,2017-07-31,,,,,,,,
AAF.L,2017-08-31,,,,,,,,
AAF.L,2017-09-30,,,,,,,,
AAF.L,2017-10-31,,,,,,,,
AAF.L,2017-11-30,,,,,,,,
AAF.L,2017-12-31,,,,,,,,
AAF.L,2018-01-31,,,,,,,,
AAF.L,2018-02-28,,,,,,,,
AAF.L,2018-03-31,,,,,,,,
AAF.L,2018-04-30,,,,,,,,
AAF.L,2018-05-31,,,,,,,,
AAF.L,2018-06-30,,,,,,,,
AAF.L,2018-07-31,,,,,,,,
AAF.L,2018-08-31,,,,,,,,
AAF.L,2018-09-30,,,,,,,,
AAF.L,2018-10-31,,,,,,,,
AAF.L,2018-11-30,,,,,,,,
AAF.L,2018-12-31,,,,,,,,
AAF.L,2019-01-31,,,,,,,,
AAF.L,2019-02-28,,,,,,,,
AAF.L,2019-03-31,,,,,,,,
AAF.L,2019-04-30,,,,,,,,
AAF.L,2019-05-31,,,,,,,,
AAF.L,2019-06-30,2019-06-28,2,8.335730614,7.849866173443755,3.019788172,,,
AAF.L,2019-07-31,2019-07-31,0,8.11331541,7.843311554189694,2.780828545,,,
AAF.L,2019-08-31,2019-08-30,1,7.888909683,7.685322808302485,2.703913767,,,
AAF.L,2019-09-30,2019-09-30,0,6.045896054,5.939061447520794,2.072223188,,,
AAF.L,2019-10-31,2019-10-31,0,7.95900204,7.64164764434204,2.437273581,,,
AAF.L,2019-11-30,2019-11-29,1,9.877581526,9.599938668052724,3.024797378,,,
AAF.L,2019-12-31,2019-12-31,0,10.267954704,9.805771025022876,3.144340787,,,
AAF.L,2020-01-31,2020-01-31,0,10.053537262,9.00684558402791,2.858007513,,,
AAF.L,2020-02-29,2020-02-28,1,8.674648167,7.819447493332118,2.466018575,,,
AAF.L,2020-03-31,2020-03-31,0,5.327940766,4.800931952709721,1.51462061,,,
AAF.L,2020-04-30,2020-04-30,0,5.281669711,4.79141392419832,1.50146673,,,
AAF.L,2020-05-31,2020-05-29,2,4.379132832,4.090284669951264,1.244894629,,,
AAF.L,2020-06-30,2020-06-30,0,7.37892102,7.462941707741769,2.099726352,,,
AAF.L,2020-07-31,2020-07-31,0,9.31886161,6.468389683053539,1.907886937,,,
AAF.L,2020-08-31,2020-08-28,3,10.070047391,6.9140049651566375,2.061680136,,,
AAF.L,2020-09-30,2020-09-30,0,9.982766258,6.962341171051052,2.043810729,,,
AAF.L,2020-10-31,2020-10-30,1,11.359474138,7.414852156498053,2.163463604,,,
AAF.L,2020-11-30,2020-11-30,0,15.161278067,9.66328537089422,2.887534483,,,
AAF.L,2020-12-31,2020-12-31,0,14.705883125,9.154347349767253,2.800802442,,,
AAF.L,2021-01-31,2021-01-29,2,15.497363676,9.708188692686976,2.951543519,,,
AAF.L,2021-02-28,2021-02-26,2,15.332553839,9.946925746601778,3.008644272,,,
AAF.L,2021-03-31,2021-03-31,0,15.088067088,10.077038469372859,2.960669637,,,
AAF.L,2021-04-30,2021-04-30,0,14.496945131,9.448659922960868,2.844676196,,,
AAF.L,2021-05-31,2021-05-28,3,15.427054545,12.29138342904863,3.027187758,,,
AAF.L,2021-06-30,2021-06-30,0,11.774693836,12.051220534250096,2.403264118,,,
AAF.L,2021-07-31,2021-07-30,1,11.039944106,14.016303017314302,2.798692535,,,
AAF.L,2021-08-31,2021-08-31,0,11.376013905,14.520124088957415,2.883888259,,,
AAF.L,2021-09-30,2021-09-30,0,11.951939097,10.106903715388084,3.029888775,,,
AAF.L,2021-10-31,2021-10-29,2,10.989652126,11.310670630604887,3.384878861,,,
AAF.L,2021-11-30,2021-11-30,0,12.151907443,12.755140189716165,3.742860479,,,
AAF.L,2021-12-31,2021-12-31,0,13.247652498,13.866029391516754,4.080356538,,,
AAF.L,2022-01-31,2022-01-31,0,15.016588781,15.90639849523218,4.625199538,,,
AAF.L,2022-02-28,2022-02-28,0,12.499803673,13.189135007476764,4.301448136,,,
AAF.L,2022-03-31,2022-03-31,0,12.009538208,12.848116668988036,4.132737368,,,
AAF.L,2022-04-30,2022-04-29,1,12.08071095,13.566789646901752,4.157229421,,,
AAF.L,2022-05-31,2022-05-31,0,12.769334303,12.258987534738441,4.394199354,4.758420751348111,,4.700257500415347
AAF.L,2022-06-30,2022-06-30,0,9.81018209,10.607034943424555,3.076134751,4.1172025864322706,,4.066877089867494
AAF.L,2022-07-31,2022-07-29,2,10.866570068,11.568531008684909,3.719583267,4.9368356440456065,3.5430153469136907,4.877540931481039
AAF.L,2022-08-31,2022-08-31,0,8.648323423,9.354313484149028,2.960286355,3.9919250075445216,2.8648819983540212,3.943979306498707
AAF.L,2022-09-30,2022-09-30,0,8.109948434,9.002949460274124,2.776002759,3.841981472293693,2.757272127402597,3.795836693835689
AAF.L,2022-10-31,2022-10-31,0,7.615883936,8.114102657811683,2.324672718,3.0460404973632467,2.2398761527640247,3.0014950241093934
AAF.L,2022-11-30,2022-11-30,0,8.727743631,8.832219580647937,2.664056816,3.315622153037181,2.43811039235781,3.26713430198403
AAF.L,2022-12-31,2022-12-30,1,7.940621312,7.812601127635739,2.423795568,2.9328565866262344,2.156647468589959,2.8899663214606495
AAF.L,2023-01-31,2023-01-31,0,8.477577482,8.218072061449346,2.587696091,3.0850706929773315,2.2685766262046587,3.039954439874566
AAF.L,2023-02-28,2023-02-28,0,8.282045058,7.939528711470592,2.466202024,2.8999961818122917,2.198086724455972,2.905135261583038
AAF.L,2023-03-31,2023-03-31,0,7.504250212,7.0192914918697005,2.234592656,2.5638698800900612,1.9433157815872069,2.568413310842903
AAF.L,2023-04-30,2023-04-28,2,8.626487711,7.936502470105721,2.568769103,2.898890815395426,2.1972488987850967,2.904027936347669
AAF.L,2023-05-31,2023-05-31,0,8.469947265,8.251576602735312,2.522154968,2.935384560203582,2.486210618659775,2.955051267859243
AAF.L,2023-06-30,2023-06-30,0,7.775051405,7.4675127692537595,2.330968883,2.6564646662462392,2.2499711795369857,2.6742626456650074
AAF.L,2023-07-31,2023-07-31,0,17.043848296,8.395715453199898,2.343819348,2.6505232738411744,,2.669926322385788
AAF.L,2023-08-31,2023-08-31,0,16.450927282,8.217226768156866,2.262282613,2.5941744830250735,,2.613165032523018
AAF.L,2023-09-30,2023-09-29,1,17.4442061856616,8.936771652000647,2.39887537507166,2.821334451920211,,2.841987916793152
AAF.L,2023-10-31,2023-10-31,0,16.580217733351,8.027313454573097,2.22934207942327,2.70453602261364,,2.730149460962667
AAF.L,2023-11-30,2023-11-30,0,16.6438413482412,7.828612964841584,2.23789678022401,2.6375905077497985,,2.6625699353837256
AAF.L,2023-12-31,2023-12-29,2,19.9579826522639,9.259920038788602,2.68350942446275,3.1198217751367814,,3.1493681971586316
AAF.L,2024-01-31,2024-01-31,0,17.139472928395,8.113956016184924,2.30453838622085,2.7337273492382534,,2.7596172454486703
AAF.L,2024-02-29,2024-02-29,0,34.1694823617024,6.833944257627181,1.97612198821248,2.4329613639414003,,2.280641270979467
AAF.L,2024-03-31,2024-03-28,3,38.110825762607,7.633499402165546,2.19972073743353,2.7122598517752015,,2.5474708487921616
AAF.L,2024-04-30,2024-04-30,0,39.5303049797605,8.008437054550898,2.27828525110742,2.8412806223208302,,2.672595996413879
AAF.L,2024-05-31,2024-05-31,0,44.3175235167176,-35.09729158128119,2.55159692848175,3.137060700266548,,2.940000288039328
AAF.L,2024-06-30,2024-06-28,2,,-34.72621143254223,2.51115161593771,3.099554920135158,,2.9089159594479983
AAF.L,2024-07-31,2024-07-31,0,526.21841796718,-33.231413635863305,2.61309540218375,3.321922488675872,,3.095946319944769
AAF.L,2024-08-31,2024-08-30,1,545.73814966069,-33.77131484417622,2.70102152925017,3.364675290630315,,3.1462452683231255
AAF.L,2024-09-30,2024-09-30,0,546.303380669084,-33.542256613655724,2.69176385687532,3.3269540591862365,,3.1249054603449395
AAF.L,2024-10-31,2024-10-31,0,504.428520109837,-29.61961737021619,2.29271391270088,2.9673334711582613,,2.8151121746772665
AAF.L,2024-11-30,2024-11-29,1,,-31.13497375059933,2.34178505891544,3.119143930153788,,2.9591349060337153
AAF.L,2024-12-31,2024-12-31,0,,-33.63612796878761,2.47558474073884,3.3680389556531956,,3.196849985278706
AAF.L,2025-01-31,2025-01-31,0,107.973539304574,-42.3057572225144,3.10668926105951,4.405491640222055,,4.4330950624266725
AAF.L,2025-02-28,2025-02-28,0,108.236879674974,-42.35620496094176,3.11390977118,4.410240080158423,,4.438381331597005
AAF.L,2025-03-31,2025-03-31,0,129.102646871666,-48.45691805060002,3.70910873625983,5.038539153485735,,5.0776569964385
AAF.L,2025-04-30,2025-04-30,0,137.925003331713,-49.437641571374705,3.95632178975934,5.132403344599893,,5.180424110963476
AAF.L,2025-05-31,2025-05-30,1,143.443005772647,39.19522385242709,4.11237127758004,5.068917098913799,,5.140999080142779
AAF.L,2025-06-30,2025-06-30,0,41.57270229104,39.31033441781594,3.99488735858118,5.076731351362671,,5.156097432763673
AAF.L,2025-07-31,2025-07-31,0,29.2711366002984,44.200773934180035,4.06564848010016,5.459652336113365,,5.580424782177224
AAF.L,2025-08-31,2025-08-29,2,32.5113971355753,47.9633807944795,4.51570822667805,5.924407214960039,,6.0554604591559125
AAF.L,2025-09-30,2025-09-30,0,35.6015411778777,52.303125024770125,4.94491736879074,6.460449745806308,,6.60336073545169
AAF.L,2025-10-31,2025-10-31,0,27.147989994621,59.012170226033724,4.96137438493759,6.643084390447391,,6.7419955702743035
AAF.L,2025-11-30,2025-11-28,2,30.7017165365277,66.38597790946062,5.61082827966725,7.473164466003112,,7.58443499501159
AAF.L,2025-12-31,2025-12-31,0,35.7159384598574,76.2422708193576,6.52697728667879,8.582419167360186,,8.71049226223841
AALB.AS,2010-01-31,2010-01-29,2,25.27088765,25.27511961722488,5.3537028,5.353702799832776,5.2276100940128645,5.228330652804382
AALB.AS,2010-02-28,2010-02-26,2,24.421747554,26.112531969309465,5.173810278,5.518639557083304,,5.517031217250565
AALB.AS,2010-03-31,2010-03-31,0,30.198424875,30.20460358056266,6.383460643,6.383460643403899,,6.381600262069459
AALB.AS,2010-04-30,2010-04-30,0,31.579216529,31.585677749360613,6.67533776,6.675337760037101,,6.673392314695835
AALB.AS,2010-05-31,2010-05-31,0,25.595786028,25.60102301790281,5.442303885,5.442303884987412,,5.408960086648204
AALB.AS,2010-06-30,2010-06-30,0,27.321775596,27.327365728900254,5.809292409,5.809292408700349,,5.773700152431174
AALB.AS,2010-07-31,2010-07-30,1,29.239541782,29.245524296675192,6.217057435,6.217057435048058,,6.178966892190031
AALB.AS,2010-08-31,2010-08-31,0,15.906567598,14.723320158102768,6.553279912,6.553279911720352,,6.514178399140104
AALB.AS,2010-09-30,2010-09-30,0,17.194750477,15.915678524374176,7.08399296,7.083992960499554,,7.041724837728183
AALB.AS,2010-10-31,2010-10-29,2,18.682210266,17.292490118577074,7.696805265,7.696805265443432,,7.650880670130994
AALB.AS,2010-11-30,2010-11-30,0,19.201753637,17.773386034255598,7.910849755,7.910849754730049,,7.863648018290828
AALB.AS,2010-12-31,2010-12-31,0,22.454237481,20.783926218708828,9.2508269,9.250826899990106,,9.195629910195537
AALB.AS,2011-01-31,2011-01-31,0,20.568223873,19.03820816864295,8.473816083,8.47381608271677,,8.423255290163265
AALB.AS,2011-02-28,2011-02-28,0,21.99163037,14.85576923076923,9.060239341,8.891904995522372,8.889528193325662,8.890616050029083
AALB.AS,2011-03-31,2011-03-31,0,17.104886819,16.10096153846154,9.637213537,9.63721353721826,9.63463751438435,9.635816553898835
AALB.AS,2011-04-30,2011-04-29,1,17.447086704,16.42307692307692,9.830015361,9.830015360745714,9.827387802071346,9.828590429417263
AALB.AS,2011-05-31,2011-05-31,0,16.808654082,15.822115384615383,9.470310466,9.470310466104841,9.46777905638665,9.468937676584371
AALB.AS,2011-06-30,2011-06-30,0,16.466454196,15.5,9.3993408,9.399340799930947,9.275028768699656,9.276163801065943
AALB.AS,2011-07-31,2011-07-29,2,13.907616246,13.091346153846153,7.938711228,7.938711227733242,7.833716915995397,7.834675567711713
AALB.AS,2011-08-31,2011-08-31,0,11.1680011,11.111111111111112,8.350441135,8.35044113486973,,8.234294981550125
AALB.AS,2011-09-30,2011-09-30,0,9.677502491,9.62820512820513,7.235978414,7.235978414177552,,7.13533330516632
AALB.AS,2011-10-31,2011-10-31,0,10.991890313,10.935897435897436,8.218761102,8.218761101589092,,8.104446483764141
AALB.AS,2011-11-30,2011-11-30,0,10.360468712,10.307692307692308,7.746640007,7.746640006656127,,7.638892113653423
AALB.AS,2011-12-31,2011-12-30,1,11.150819559,11.094017094017095,8.337594302,8.337594302354546,,8.221626835424663
AALB.AS,2012-01-31,2012-01-31,0,12.314868905,12.252136752136753,9.207967205,9.20796720525834,,9.079893735424696
AALB.AS,2012-02-29,2012-02-29,0,13.049379746,11.251851851851852,9.757169295,8.297491995330146,,8.225017482739034
